trn02.wisedb.local;600;2021-09-07 12:50:11;0.08;0.00;0.07;0.01;0.00;99.84
trn02.wisedb.local;600;2021-09-07 13:00:11;0.09;0.00;0.06;0.01;0.00;99.83
trn02.wisedb.local;600;2021-09-07 13:10:11;0.09;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-07 13:20:11;0.08;0.00;0.07;0.01;0.00;99.83
trn02.wisedb.local;600;2021-09-07 13:30:11;0.09;0.00;0.06;0.02;0.00;99.83
trn02.wisedb.local;600;2021-09-07 13:40:11;0.09;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-07 13:50:11;0.09;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-07 14:00:11;0.09;0.00;0.07;0.03;0.00;99.82
trn02.wisedb.local;600;2021-09-07 14:10:11;0.09;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-07 14:20:11;0.09;0.00;0.06;0.01;0.00;99.84
trn02.wisedb.local;600;2021-09-07 14:30:11;0.09;0.28;0.11;0.04;0.00;99.48
trn02.wisedb.local;600;2021-09-07 14:40:11;0.08;0.00;0.07;0.03;0.00;99.82
trn02.wisedb.local;600;2021-09-07 14:50:11;0.10;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-07 15:00:11;0.09;0.00;0.07;0.01;0.00;99.83
trn02.wisedb.local;600;2021-09-07 15:10:11;0.09;0.00;0.07;0.01;0.00;99.82
trn02.wisedb.local;600;2021-09-07 15:20:11;0.10;0.00;0.07;0.01;0.00;99.82
trn02.wisedb.local;600;2021-09-07 15:30:11;0.09;0.00;0.06;0.02;0.00;99.83
trn02.wisedb.local;600;2021-09-07 15:40:11;0.09;0.00;0.07;0.02;0.00;99.83
trn02.wisedb.local;600;2021-09-07 15:50:11;0.10;0.00;0.07;0.01;0.00;99.82
trn02.wisedb.local;600;2021-09-07 16:00:11;0.08;0.00;0.07;0.02;0.00;99.83
trn02.wisedb.local;600;2021-09-07 16:10:11;0.09;0.02;0.08;0.02;0.00;99.79
trn02.wisedb.local;600;2021-09-07 16:20:11;0.10;0.00;0.07;0.01;0.00;99.83
trn02.wisedb.local;600;2021-09-07 16:30:11;0.08;0.00;0.07;0.01;0.00;99.84
trn02.wisedb.local;600;2021-09-07 16:40:11;0.09;0.00;0.07;0.01;0.00;99.83
trn02.wisedb.local;600;2021-09-07 16:50:11;0.10;0.00;0.07;0.01;0.00;99.82
trn02.wisedb.local;600;2021-09-07 17:00:11;0.09;0.00;0.07;0.02;0.00;99.83
trn02.wisedb.local;600;2021-09-07 17:10:11;0.09;0.00;0.08;0.01;0.00;99.82
trn02.wisedb.local;600;2021-09-07 17:20:11;0.10;0.00;0.07;0.01;0.00;99.82
trn02.wisedb.local;600;2021-09-07 17:30:11;0.09;0.00;0.07;0.01;0.00;99.84
trn02.wisedb.local;600;2021-09-07 17:40:11;0.09;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-07 17:50:11;0.09;0.00;0.07;0.01;0.00;99.82
trn02.wisedb.local;600;2021-09-07 18:00:11;0.09;0.22;0.09;0.05;0.00;99.56
trn02.wisedb.local;600;2021-09-07 18:10:11;0.09;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-07 18:20:11;0.09;0.00;0.06;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-07 18:30:11;0.09;0.00;0.07;0.03;0.00;99.82
trn02.wisedb.local;600;2021-09-07 18:40:11;0.09;0.00;0.07;0.02;0.00;99.83
trn02.wisedb.local;600;2021-09-07 18:50:11;0.10;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-07 19:00:11;0.09;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-07 19:10:11;0.09;0.02;0.07;0.05;0.00;99.76
trn02.wisedb.local;600;2021-09-07 19:20:11;0.09;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-07 19:30:11;0.09;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-07 19:40:11;0.09;0.00;0.06;0.02;0.00;99.83
